RowID,PolType,PolicyNo,ForeName,Surname,Addr1,Addr2,Addr3,Postcode,DOB,mobile,eMail,RegNo,DrvLicNo,DeviceID,ABICode,ALFKey,Date_Inc,Date_Exp,OrinDate,CanDate
110,MP,MP4794933545,EVIE,Harvey,265 Windsor Road,Chesterfield,Derbyshire,CD301HF,28/07/93,07177855921,EHarvey@icloud.com,BW89TVE,Harvey24849095,d17636184,abi42187358345,ALF0488248,16/11/15,05/02/18,20/01/17,10/11/18
111,HH,HH7973469416,STANLEY,Thompson,533 London Road,Liverpool,Merseyside,LV889UP,13/06/86,07838696543,STANLEYThompson812@vodafone.uk,,,d1306265,,ALF5240920,05/10/16,18/03/17,19/08/18,24/10/17
112,HH,HH2367221947,AMELIA,Cox,100 Rowan Avenue,Liverpool,Merseyside,LV140BT,17/02/97,07603616331,AMELIA_Cox@icloud.com,,,d13704146,,ALF7927610,02/04/17,19/05/16,11/12/16,30/06/16
113,Travel,TRA041375694,ZACHARY,Harris,2 Harding Leys,Ipswich,Suffolk,IP244GA,30/03/54,07564970343,ZHarris@googlemail.com,,,d33003132,,ALF9544889,08/12/17,31/10/18,30/03/19,31/10/15
114,HH,HH2978717181,LIAM,Matthews,736 Lle Canol,Poole,Dorset,PE731IS,18/01/62,07820322246,LIAMMatthews@bt.com,,,d14195427,,ALF0883410,31/01/15,20/06/17,18/09/18,12/07/15
115,Loans,LOA887484409,JUDE,Miller,822 Old School Lane,Leeds,West Yorkshire,LD537GT,01/07/84,07982103190,JUDEMiller@plusnet.com,,,d26531071,,ALF4272880,29/12/18,25/10/17,28/03/18,16/05/17
116,HH,HH5728900341,ELLIOTT,Hussain,220 Robin Close,Maidstone,Kent,MS985XV,13/01/38,07630218711,ELLIOTTHussain@ee-mail.uk.com,,,d5781076,,ALF7348904,30/06/15,16/06/18,26/10/18,12/03/17
117,MP,MP5682399256,DAISY,Martin,702 Thorold Road,Swindon,Wiltshire,SW825GV,21/05/36,07211002399,DAISYMartin296@gmail.com,MS11XCR,Martin27514466,d92590779,abi46334472832,ALF3369244,16/01/16,18/03/15,07/08/15,23/06/15
118,HH,HH5270033358,DAISY,Butler,157 St Pancras Way,Sunderland,Tyne and Wear,SD419VN,08/10/35,07259330842,DAISYButler288@googlemail.co.uk,,,d87283267,,ALF0039395,04/03/16,11/09/17,04/10/18,18/05/16
119,HH,HH1285307738,REGGIE,Cooper,305 Selwyn Walk,Edinburgh,Midlothian,ED817SL,19/07/65,07572926181,REGGIECooper@virgin.com,,,d31739616,,ALF5045846,31/03/17,16/12/18,23/05/17,04/03/19
120,Loans,LOA541856514,THEO,Harris,537 Birchfield Lanes,Portsmouth,Hampshire,PO807RK,02/10/69,07989945451,THEOHarris@virginmail.com,,,d84098192,,ALF7014546,06/05/18,13/12/16,09/12/17,11/01/17
121,MP,MP6653898108,AURORA,Parker,465 Portland Road,Kingston-upon-Hull,East Riding of Yorkshire,HL793IJ,24/10/60,07038863244,AParker@icloud.com,SQ61CAB,Parker63858390,d88572891,abi48902509863,ALF2546730,15/11/16,23/01/18,25/03/17,22/11/16
122,MP,MP4703165561,EDITH,Bell,76 Sycamore Avenue,Wolverhampton,West Midlands,WV440SA,14/04/70,07123608473,E_Bell440@plusnet.co.uk,QL31FYI,Bell33360911,d20423723,abi94537117689,ALF2166787,03/06/18,13/10/16,13/11/18,
123,MP,MP4317894593,HARVEY,Khan,871 Neptune Hollies,Kingston-upon-Hull,East Riding of Yorkshire,HL409LM,08/12/78,07447832840,HARVEY_Khan856@googlemail.co.uk,HR24EFA,Khan88448615,d69740725,abi73370532474,ALF1147593,30/10/15,22/06/16,07/04/17,29/06/17
124,Motor,MOT781178627,FLORENCE,Wright,374 Stanley Road,Peterborough,Cambridgeshire,PB684RQ,19/09/51,07244569894,FLORENCE_Wright840@o2.com,WT87GRF,Wright77036535,d4769314,abi53261253101,ALF4097664,20/01/17,26/07/17,05/09/17,23/03/18
125,Motor,MOT781178627,SOPHIE,Wright,374 Stanley Road,Peterborough,Cambridgeshire,PB684RQ,23/03/56,07099276069,S_Wright656@aol.com,WT87GRF,Wright31535117,d4769314,abi53261253101,ALF4097664,20/01/17,26/07/17,05/09/17,23/03/18
126,Loans,LOA156071147,CHARLIE,Thompson,930 Windsor Road,Cardiff,South Glamorgan,CF743QN,12/01/85,07300612946,CHARLIE_Thompson45@o2.com,,,d98092475,,ALF1436155,20/10/15,03/03/19,05/12/18,14/09/15
127,Loans,LOA149479804,THEO,Morgan,403 Blythe Cross,Peterborough,Cambridgeshire,PB486WD,04/10/45,07508268476,TMorgan711@mail.com,,,d4287167,,ALF3852924,14/11/15,29/01/16,06/06/18,10/10/17
128,Motor,MOT170795162,MATTHEW,Shaw,430 Braeside Leaze,Leicester,Leicestershire,LC822QL,07/03/89,07572908177,M_Shaw@ee-mail.uk.com,SE41NMY,Shaw82830200,d2960460,abi35275545141,ALF5774082,26/10/15,09/05/16,04/11/17,11/02/15
129,Travel,TRA788450895,THEO,Barnes,706 White Horse Drove,York,North Yorkshire,YK431JM,11/04/45,07222655759,TBarnes306@yahoo.com,,,d66201364,,ALF8608340,10/07/18,22/01/16,01/02/18,22/05/15
130,Van,VAN576005152,FELIX,Jones,218 Grange Drive,Slough,Berkshire,SG160XV,03/02/98,07512924585,FELIXJones712@plusnet.co.uk,JI70JWA,Jones48895545,d80356966,abi77867502367,ALF3113721,23/11/16,02/03/19,04/11/18,30/09/16
131,Motor,MOT952531727,DARCIE,Campbell,271 Falcon Close,Luton,Bedfordshire,LU810JU,13/01/92,07199233665,DARCIECampbell65@ee-mail.uk.com,TJ57RKB,Campbel68665127,d18324216,abi79885498481,ALF7266683,12/09/16,12/06/15,18/02/19,14/09/17
132,HH,HH8513888667,JENSON,Edwards,404 Melrose Avenue,Cambridge,Cambridgeshire,CE127ZX,19/05/99,07163676808,JENSONEdwards@sky.com,,,d41141569,,ALF0489851,14/07/18,17/02/19,16/02/17,05/10/17
133,HH,HH2096250430,LOLA,Moore,810 Lime Street,Southend-on-Sea,Essex,SS375XP,21/04/77,07566775072,LOLA_Moore@o2.uk,,,d46980496,,ALF0184828,29/08/15,31/08/16,21/02/18,09/07/17
134,Motor,MOT191353589,NOAH,Hussain,215 Church Street,Maidstone,Kent,MS852YP,15/02/90,07635363446,NOAHHussain@vodafone.com,XF57FJV,Hussain64147950,d77854396,abi67040229475,ALF4764222,20/02/15,20/09/18,21/06/17,15/06/17
135,HH,HH7584441581,ARTHUR,Palmer,592 King Street,Belfast,Ulster,BF173VA,17/11/79,07406610533,ARTHURPalmer733@vodafone.uk,,,d75574842,,ALF5325000,27/07/15,23/11/17,09/10/18,12/01/15
136,Travel,TRA227462868,ANNA,Webb,910 Lime Avenue,Plymouth,Devon,PY222UF,04/11/49,07604062695,AWebb823@aol.mail.uk,,,d57242970,,ALF5656644,20/09/15,29/08/15,13/02/16,08/05/16
137,Motor,MOT296771475,REUBEN,Cox,257 Kensington Piece,Bristol,Avon,BL328QH,19/09/51,07761593028,RCox200@godaddy.co.uk,IA39ZMA,Cox45308332,d52721826,abi22621458771,ALF4073011,10/11/15,08/10/17,07/09/15,01/02/18
138,Travel,TRA499714985,MICHAEL,Begum,592 Kirklatch Court,Belfast,Ulster,BF915HY,13/03/60,07848635754,MICHAELBegum@aol.mail.uk,,,d8468397,,ALF6088521,04/09/17,06/08/18,11/03/15,09/06/18
139,Travel,TRA773372440,AMELIA,Mason,542 Trades Lane,Swansea,West Glamorgan,SA904CB,01/03/75,07000106487,AMELIA_Mason148@plusnet.com,,,d37566150,,ALF9947392,01/02/17,25/02/15,28/10/16,06/08/16
140,MP,MP1613786348,MUHAMMAD,Chapman,858 Queen Street,Middlesbrough,North Yorkshire,MB183RV,02/08/36,07583999159,MUHAMMADChapman@vodafone.com,ND93HZF,Chapman61569435,d70880722,abi14729808745,ALF1442658,18/10/18,17/05/17,11/10/15,22/08/15
141,Van,VAN820849690,MOLLY,Rogers,713 Kensington Piece,Reading,Berkshire,RG541HQ,13/12/75,07691545859,MOLLYRogers@virgin.uk.mail,RZ67VIT,Rogers36079565,d94786272,abi19464265727,ALF8019521,29/03/17,08/03/16,30/06/16,04/06/17
142,Van,VAN417099800,LIAM,Miller,107 Windsor Street,Telford,Shropshire,TD713KH,24/10/70,07399105035,LIAMMiller@plusnet.com,XJ33QBJ,Miller44320981,d46220050,abi00674857997,ALF6386862,03/01/17,07/04/19,24/07/18,26/02/16
143,Loans,LOA034116757,TEDDY,Harrison,786 Chaucer Road,Chelmsford,Essex,CH309PK,21/12/70,07622950772,TEDDYHarrison697@virgin.com,,,d78171351,,ALF2489234,16/11/16,25/07/15,28/06/16,30/12/15
144,Van,VAN255843911,ELEANOR,Rogers,239 Moat Fairway,Telford,Shropshire,TD421EJ,20/10/40,07549408438,ELEANORRogers@googlemail.com,OQ28QXT,Rogers36682779,d42128814,abi36682073827,ALF7859070,27/01/18,22/03/19,22/08/15,05/09/16
145,Motor,MOT926958354,HEIDI,Ali,622 Castle Lane,Cambridge,Cambridgeshire,CE747GX,27/06/54,07496423140,HEIDIAli229@ee-mail.uk.com,SS89DFX,Ali88855990,d46175717,abi28342632174,ALF5708488,24/10/18,22/03/17,27/05/17,07/05/16
146,Loans,LOA017545059,STANLEY,Hill,502 Lodge Road,Chesterfield,Derbyshire,CD255OZ,21/03/69,07166296411,STANLEYHill790@plusnet.com,,,d39051490,,ALF6520853,23/02/16,29/09/16,19/02/15,12/12/16
147,Motor,MOT024902060,THOMAS,Edwards,135 Walton Road,Swansea,West Glamorgan,SA337LY,10/12/57,07358415821,THOMAS_Edwards@gmail.com,QW57OMR,Edwards43872726,d17783426,abi14647857732,ALF4770466,24/05/16,29/09/16,16/05/15,16/01/16
148,Loans,LOA853673821,THEODORE,Allen,918 Daleside,Leicester,Leicestershire,LC675DS,02/08/89,07545040492,THEODOREAllen@godaddy.com,,,d32802232,,ALF7996280,01/07/18,10/06/17,19/05/17,05/05/18
149,HH,HH5876233922,MILA,Smith,233 London Road,Salford,Greater Manchester,SF585GY,19/10/72,07414049212,MILASmith@mail.com,,,d79440218,,ALF4294940,20/07/16,11/05/17,25/01/16,19/04/17
150,Travel,TRA083379639,ROBYN,Cook,395 Brisbane Garden,London,Greater London,LO666VR,16/11/50,07996395486,ROBYN_Cook@mail.com,,,d21188745,,ALF8966532,04/08/16,01/10/16,05/07/18,10/08/17
151,Travel,TRA315874413,BELLA,Matthews,522 The Drive,Reading,Berkshire,RG211KS,19/12/70,07917608572,BMatthews69@mail.com,,,d32539476,,ALF8236722,28/11/17,26/08/18,31/12/17,13/07/16
152,Travel,TRA568639899,FREYA,Gray,696 The Mount,Poole,Dorset,PE658FW,24/04/80,07466145926,F_Gray@virgin.com,,,d95437557,,ALF5524858,01/01/19,17/06/16,08/04/18,26/12/17
153,Motor,MOT941396000,ALBIE,Russell,378 Park Road,Huddersfield,West Yorkshire,HD195DO,05/09/96,07707663844,ALBIERussell952@plusnet.co.uk,YW03CZY,Russell46559403,d8606445,abi02800656682,ALF8524760,24/09/18,06/08/18,07/10/15,25/06/16
154,Travel,TRA773764516,JACKSON,Foster,23 Constable Mead,Sheffield,South Yorkshire,SH577SM,11/03/53,07396135967,JACKSON_Foster969@vodafone.com,,,d34707393,,ALF5268497,10/08/15,04/01/15,01/03/16,28/06/18
155,HH,HH2980884738,SOPHIA,Singh,674 Crawford Valley,Mansfield,Nottinghamshire,MD612UM,17/09/63,07685181487,SOPHIASingh@talktalk.net,,,d28277203,,ALF0919014,22/05/15,31/12/17,13/08/16,28/02/17
156,Motor,MOT004733221,ARABELLA,Murphy,910 Sweetacre Close,Reading,Berkshire,RG357KY,29/08/71,07150259531,ARABELLA_Murphy476@ee-mail.uk.com,AJ27JAE,Murphy50882801,d67951875,abi61558159269,ALF6686292,28/11/15,09/05/16,24/05/15,21/06/15
157,Van,VAN073310206,DARCEY,Murray,985 Manchester Head,Milton Keynes,Buckinghamshire,MK176KK,02/08/42,07178012278,DARCEYMurray@ee.com,OO92PKE,Murray4727973,d95567443,abi30557199682,ALF8980064,06/07/17,16/01/16,28/02/17,29/12/17
158,HH,HH4486978215,SCARLETT,Taylor,408 Main Road,Middlesbrough,North Yorkshire,MB809HA,12/01/47,07104421286,STaylor@o2.com,,,d23323284,,ALF7991314,08/08/16,22/02/19,04/12/17,14/04/18
159,HH,HH8012189151,RYAN,Martin,733 Wharf Coppice,Chesterfield,Derbyshire,CD206VH,02/07/69,07466428332,RYANMartin880@gmail.com,,,d71693642,,ALF5096619,26/08/16,28/03/17,08/10/18,04/06/16
160,Motor,MOT399471645,SUMMER,Miller,237 Kings Road,Kingston-upon-Hull,East Riding of Yorkshire,HL743LJ,21/02/62,07132817541,S_Miller290@ee.co.uk,YW27HQR,Miller61588275,d36892629,abi55459136304,ALF5690958,27/07/15,13/06/18,30/11/15,16/06/15
161,MP,MP6223049868,NOAH,Wood,179 West Street,Bristol,Avon,BL428GU,26/11/78,07352479901,NOAHWood494@godaddy.com,LE99TTK,Wood16519640,d13014520,abi24618923124,ALF1879829,08/08/15,08/03/19,11/05/15,02/07/15
162,Van,VAN242444645,BENJAMIN,Hill,833 King Edward Path,Peterborough,Cambridgeshire,PB807CD,08/06/94,07895249398,BENJAMIN_Hill223@icloud.co.uk,CG13AGC,Hill29107480,d82636751,abi73035456701,ALF1208038,21/08/15,21/07/17,21/06/18,28/08/18
163,Loans,LOA588650645,ISAAC,Murray,144 Barclay Sidings,Blackburn,Lancashire,BK402VJ,21/06/82,07424293153,I_Murray713@plusnet.com,,,d72972798,,ALF4479163,21/12/15,24/11/16,20/09/16,21/10/18
164,HH,HH3230525648,HARPER,Owen,192 School Lane,Milton Keynes,Buckinghamshire,MK205YK,02/02/60,07249758140,HARPER_Owen260@talktalk.net,,,d24827302,,ALF6173976,18/06/15,30/06/18,08/05/16,31/12/18
165,MP,MP0147695652,MARYAM,Watson,616 Primrose Hill,Portsmouth,Hampshire,PO556UQ,25/07/57,07211916025,MWatson@icloud.co.uk,YW32WMS,Watson76489693,d56735695,abi93684609548,ALF6521160,05/09/16,22/11/16,06/04/17,28/02/18
166,Motor,MOT778062034,LEO,Hill,531 School Lane,Kingston-upon-Hull,East Riding of Yorkshire,HL437PJ,13/12/68,07983932124,LEOHill@googlemail.co.uk,IC77VQV,Hill63629961,d98393036,abi16838518737,ALF9061577,20/02/16,21/01/17,16/06/15,22/09/16
167,Loans,LOA553179352,GRACIE,Price,724 Spencer Close,Portsmouth,Hampshire,PO795GB,12/07/88,07777643938,GRACIE_Price@vodafone.com,,,d30384676,,ALF1052827,07/06/17,01/03/15,05/03/15,27/07/15
168,Loans,LOA697124452,RALPH,Bailey,389 Richmond Street,Chelmsford,Essex,CH872CM,31/10/95,07408997781,R_Bailey665@icloud.co.uk,,,d12490655,,ALF7277545,09/05/15,17/09/15,19/02/15,08/02/16
169,HH,HH6823240693,ZACHARY,Clarke,326 Church Brow,Bradford,West Yorkshire,BR239UH,22/10/63,07100852402,Z_Clarke344@hotmail.com,,,d62818823,,ALF4379592,22/04/16,06/12/15,27/04/16,19/10/15
170,Motor,MOT186385967,ROMAN,Davis,173 Cresswell Moor,Edinburgh,Midlothian,ED681GP,03/08/49,07564685486,ROMANDavis906@ee.com,LB91KRA,Davis93856926,d45084443,abi03658111949,ALF7394794,26/10/18,17/09/17,02/07/16,21/11/17
171,Travel,TRA182886416,BEATRICE,Hall,419 Saffron Willows,Northampton,Northamptonshire,NN410SZ,14/07/65,07441170445,BEATRICE_Hall309@vodafone.uk,,,d29304069,,ALF6869571,27/10/18,08/03/15,20/11/15,18/01/15
172,Van,VAN952483539,HARRIET,Wright,320 Crawford Valley,Cardiff,South Glamorgan,CF265XK,06/04/00,07626741034,HARRIET_Wright@talktalk.net,OB67ZBB,Wright26729180,d49138704,abi11956430298,ALF2233880,10/03/17,12/04/17,17/01/17,21/12/17
173,Van,VAN534095420,ORLA,Bailey,858 Carr Grove,Liverpool,Merseyside,LV518WH,06/02/61,07101774006,ORLA_Bailey630@googlemail.co.uk,SS64ZOA,Bailey32687471,d11785965,abi61641339598,ALF9956789,02/10/17,03/03/15,24/07/16,18/12/18
174,HH,HH3614587516,GRACIE,Lee,934 Leigh Elms,Ipswich,Suffolk,IP790CI,22/11/88,07882669103,GRACIELee74@virgin.uk.mail,,,d70469031,,ALF9420203,19/03/16,09/04/19,20/08/18,11/03/17
175,Motor,MOT058909786,SARA,Cook,154 Duchess Village,London,Greater London,LO477FK,05/02/44,07978495576,SARACook752@plusnet.com,ID18LTH,Cook2463747,d47614448,abi22699693085,ALF1291330,28/06/15,16/02/18,16/03/16,11/07/17
176,HH,HH1324190108,MATILDA,Morgan,120 Selwyn Walk,Swansea,West Glamorgan,SA857IX,27/12/93,07574527692,MMorgan570@ee.co.uk,,,d64226170,,ALF6146055,06/07/18,12/04/19,06/07/18,02/01/15
177,Loans,LOA657768407,LUCY,Marshall,909 Wharf Coppice,Stoke-on-Trent,Staffordshire,ST686VM,02/02/90,07574529567,LUCYMarshall293@gmail.com,,,d74738558,,ALF7121070,02/10/16,07/12/17,25/11/15,01/02/18
178,Travel,TRA762678658,NOAH,Cox,399 Curzon Dene,Dundee,Angus,DD645AY,15/04/41,07783288044,NOAHCox365@o2.uk,,,d79393806,,ALF7327739,13/11/15,09/12/18,01/02/19,19/03/16
179,Van,VAN195550180,ELSIE,Smith,844 Woodland Way,Milton Keynes,Buckinghamshire,MK878SU,12/10/37,07040448806,ESmith@hotmail.com,MF75YWK,Smith84984317,d66887290,abi91246961451,ALF6467926,13/01/16,04/11/16,10/10/18,18/06/18
180,Van,VAN645328897,ISABELLA,Miller,966 Woodcroft Cloisters,Chelmsford,Essex,CH779XO,27/06/00,07783984840,ISABELLA_Miller@googlemail.co.uk,BY92YAN,Miller22788657,d8929446,abi68813472401,ALF0573794,18/10/17,05/04/19,27/11/16,16/05/15
181,MP,MP5444368163,DARCY,Lloyd,72 Colchester Crest,Middlesbrough,North Yorkshire,MB241JJ,17/05/36,07629919709,DARCYLloyd@yahoo.com,QJ75YNK,Lloyd111911,d46074762,abi94289556284,ALF7597183,19/07/15,02/01/17,,04/02/16
182,Travel,TRA959890882,ARLO,Mason,854 Green Lane,Derby,Derbyshire,DB170GI,07/03/55,07875184572,AMason286@vodafone.com,,,d3890432,,ALF0398155,21/08/17,05/03/19,09/01/16,26/01/16
183,Van,VAN467010757,RALPH,Holmes,92 Alma Woodlands,Peterborough,Cambridgeshire,PB772ZP,05/10/64,07851588934,R_Holmes@godaddy.co.uk,VW58GIJ,Holmes91785376,d72921398,abi31161166322,ALF3835927,05/03/18,03/03/17,28/12/16,21/08/16
184,HH,HH7041591554,ISABELLA,Wood,20 Howard Road,Manchester,Greater Manchester,MN829PX,12/10/98,07827638493,ISABELLAWood247@ee.com,,,d49592867,,ALF3317252,27/03/19,18/08/15,22/10/18,06/03/19
185,MP,MP8868844347,ARABELLA,Rogers,550 Park Road,Ipswich,Suffolk,IP681SE,12/11/99,07243917292,ARABELLARogers283@bt.com,KQ98CNS,Rogers61907,d46003551,abi68702890568,ALF8081646,29/11/15,27/05/18,18/05/15,20/08/16
186,Loans,LOA417814856,ARABELLA,Rogers,550 Park Road,Ipswich,Suffolk,IP681SE,12/11/99,07243917292,ARABELLARogers283@bt.com,,,d46003551,,ALF8081646,13/10/15,08/08/16,07/04/17,18/07/18
187,HH,HH4818334044,ARABELLA,Rogers,550 Park Road,Ipswich,Suffolk,IP681SE,12/11/99,07243917292,ARABELLARogers283@bt.com,,,d46003551,,ALF8081646,14/02/16,27/03/19,14/04/15,14/10/18
188,HH,HH3349194616,ARABELLA,Rogers,550 Park Road,Ipswich,Suffolk,IP681SE,12/11/99,07243917292,ARABELLARogers283@bt.com,,,d46003551,,ALF8081646,09/07/17,25/03/15,23/02/17,25/10/15
189,MP,MP1180938627,ARABELLA,Rogers,550 Park Road,Ipswich,Suffolk,IP681SE,12/11/99,07243917292,ARABELLARogers283@bt.com,LR58CTV,Rogers61907,d46003551,abi24062053694,ALF8081646,11/11/16,05/12/17,15/04/18,28/03/18
190,Travel,TRA000883725,LOGAN,Parker,51 Spinney Close,York,North Yorkshire,YK993CW,14/11/47,07756603462,LParker988@virginmail.com,,,d85594553,,ALF6586128,11/02/19,17/06/17,30/06/15,03/09/16
191,Van,VAN787692113,AUSTIN,King,60 Queens Road,Dudley,West Midlands,DY878ZV,03/07/84,07976770474,AUSTINKing314@plusnet.com,YI60GCT,King50735831,d21053215,abi05708135703,,01/11/18,03/10/17,22/04/15,15/04/18
192,Van,VAN336468272,DYLAN,Owen,581 Oakwood Drive,Maidstone,Kent,MS134WZ,16/02/74,07682820066,DOwen920@icloud.com,SV77OBF,Owen84649069,d28883337,abi19227067093,ALF0850520,28/11/18,12/06/15,06/06/18,27/06/16
193,Loans,LOA419649698,TOMMY,Lloyd,157 Frances Knoll,Portsmouth,Hampshire,PO185CY,10/07/01,07206574988,TOMMY_Lloyd@godaddy.co.uk,,,d11299901,,ALF6048367,06/06/15,23/03/15,15/04/15,20/07/18
194,MP,MP6336710500,CHARLOTTE,Bailey,527 Devon Road,Sheffield,South Yorkshire,SH459PH,29/07/46,07131931582,CBailey289@talktalk.net,MT15SLS,Bailey62147401,d40923285,abi82670170596,ALF7607763,23/04/16,02/08/15,11/12/16,04/03/15
195,Van,VAN605391959,LILY,Smith,284 New Street,Bristol,Avon,BL955ZF,11/01/68,07966827961,LSmith939@hotmail.com,HA98RTD,Smith38477230,d9250202,abi28637882911,ALF3450855,13/10/18,20/12/18,15/10/18,13/08/15
196,Loans,LOA736076400,ARTHUR,Johnson,22 Abbotts Link,Salford,Greater Manchester,SF333GT,23/11/43,07504015454,A_Johnson42@godaddy.co.uk,,,d48446266,,ALF1866737,03/11/17,30/04/17,12/04/15,30/10/15
197,Travel,TRA944963712,ALBERT,Mitchell,750 Dorset Road,Warrington,Cheshire,WA139ML,16/05/59,07826518571,ALBERTMitchell318@mail.com,,,d63512577,,ALF3065543,04/07/18,11/03/17,28/12/15,14/07/15
198,Motor,MOT736052332,FRANKIE,Shaw,370 Manor Farm Top,Leeds,West Yorkshire,LD964KS,07/02/73,07075326022,FRANKIEShaw383@virgin.uk.mail,SU79QQI,Shaw36654028,d14376859,abi86623508742,ALF6325651,30/06/17,15/01/15,10/08/17,20/07/17
199,Loans,LOA585282433,CARTER,Fisher,312 Gallop Way,Huddersfield,West Yorkshire,HD334MP,26/11/67,07282436273,C_Fisher513@bt.com,,,d12482490,,ALF4013182,01/05/18,07/12/17,04/03/17,22/04/19
200,HH,HH6304267989,FELIX,Bennett,358 Hornbeam Close,Warrington,Cheshire,WA835JM,09/11/39,07777078888,FELIXBennett937@yahoo.com,,,d82788214,,ALF1176962,31/08/15,26/09/18,04/04/19,10/02/17
201,Travel,TRA307256591,ELSIE,Hall,336 Lovegrove Street,Derby,Derbyshire,DB595PS,16/07/44,07890445767,ELSIE_Hall@o2.uk,,,d23847632,,ALF7978110,16/04/15,28/10/17,09/06/15,17/03/15
202,HH,HH7997870349,JACK,Davies,329 Alexander Road,Stockton-on-Tees,County Durham,SK416KZ,24/10/39,07226338203,JACKDavies327@yahoo.co.uk,,,d96376204,,ALF6385662,20/04/15,03/05/15,21/03/19,20/02/15
203,HH,HH2955410594,VIOLET,Owen,396 Abbotts Link,Doncaster,South Yorkshire,DR803PQ,09/02/39,07490042283,VIOLETOwen100@hotmail.com,,,d40704301,,ALF4549480,19/10/15,25/08/16,11/01/18,07/09/17
204,Motor,MOT070194835,ERIN,Patel,34 Kirklatch Court,Swansea,West Glamorgan,SA294LL,21/01/64,07655162017,E_Patel320@sky.com,QH12TKX,Patel26076292,d19334607,abi31345065431,ALF7293941,15/04/19,29/12/17,03/04/16,31/03/18
205,Motor,MOT960335504,CHARLOTTE,Harrison,565 Station Approach,Leeds,West Yorkshire,LD434CZ,13/12/71,07046389256,CHARLOTTEHarrison609@virgin.com,TT90AUF,Harriso74884965,d5931972,abi05792661788,ALF6681703,24/11/15,29/04/18,28/01/15,01/04/17
206,Motor,MOT960335504,CHARLOTTE,Harrison,565 Station Approach,Leeds,West Yorkshire,LD434CZ,13/12/71,07046389256,CHARLOTTEHarrison609@virgin.com,XS46HUK,Harriso74884965,d5931972,abi86226815010,ALF6681703,24/11/15,29/04/18,28/01/15,01/04/17
207,Motor,MOT726861547,TOMMY,Green,486 Queen Street,Preston,Lancashire,PR963UV,07/04/78,07043142013,TOMMYGreen108@godaddy.com,RK11PAC,Green24155068,d80801901,abi74062399292,ALF1683319,15/08/15,28/03/17,09/04/16,24/03/15
208,MP,MP6785701788,LEAH,Cox,449 Old School Lane,Northampton,Northamptonshire,NN175MN,28/05/70,07116410484,LEAHCox490@yahoo.com,NV56MVC,Cox61974522,d15809236,abi50230413107,ALF1942837,11/12/17,28/01/17,05/02/15,04/08/18
209,HH,HH6082932978,ARCHIE,Khan,421 Kings Road,Glasgow,Clyde,GW948QR,04/01/83,07432552267,ARCHIE_Khan@plusnet.com,,,d18376137,,ALF3068937,17/10/17,23/06/16,06/02/17,18/03/17
210,MP,MP9392922016,LUNA,Lloyd,357 North Avenue,Liverpool,Merseyside,LV277JJ,15/03/45,07815374825,LUNALloyd@vodafone.uk,BX19DSH,Lloyd2283847,d11037482,abi86951252598,ALF5145911,06/04/17,11/09/17,20/08/18,26/03/15
211,Travel,TRA899957610,ELIJAH,Lewis,32 Abbots Birches,Doncaster,South Yorkshire,DR295NT,29/11/94,07487549490,ELewis@o2.co.uk,,,d29030696,,ALF5107611,06/09/15,21/01/16,22/08/17,28/10/18
212,MP,MP6872026166,BENJAMIN,Moore,799 Barlow Side,London,Greater London,LO285SN,06/09/50,07159281115,BENJAMINMoore@aol.mail.uk,IA89FGR,Moore28974201,d72377595,abi02945510939,ALF3826835,27/07/15,10/11/16,24/05/18,08/01/15
213,Van,VAN999719762,ZARA,Hill,226 Water Street,London,Greater London,LO218ZT,11/06/49,07917237368,ZARAHill@yahoo.com,LU02CWV,Hill64164848,d33234470,abi59553468319,ALF2742098,04/12/17,13/05/15,06/07/18,07/04/18
214,Motor,MOT554076023,ADAM,Barker,124 Kings Road,Mansfield,Nottinghamshire,MD459TR,02/07/45,07049294466,ADAMBarker@o2.com,MO18UDC,Barker80639798,d28108389,abi62901276103,ALF7565533,29/01/16,21/01/16,13/04/18,10/04/15
215,Travel,TRA698808024,SIENNA,Bailey,446 Kings Road,Stockton-on-Tees,County Durham,SK815NJ,04/06/54,07180918943,SIENNA_Bailey149@godaddy.com,,,d6411245,,ALF9275073,28/01/17,18/04/18,19/05/15,19/06/17
216,Travel,TRA676091389,MIA,Wood,518 Manchester Road,Norwich,Norfolk,NH347WI,15/09/84,07533961770,MIA_Wood347@o2.uk,,,d59651995,,ALF3393849,14/01/15,22/08/16,15/03/18,31/01/17
217,Van,VAN499474141,LUCY,Owen,6 Rowan Avenue,Telford,Shropshire,TD465DK,15/04/71,07714740816,LUCYOwen508@vodafone.uk,CR02WPZ,Owen39923641,d14920748,abi02923296135,ALF0188465,29/03/15,19/05/15,28/07/17,03/11/15
218,MP,MP9040373607,LILLY,Morgan,253 Buckland Wynd,Bournemouth,Dorset,BH342RN,19/08/39,07948594980,LILLY_Morgan@bt.com,YC39XPX,Morgan17468570,d60890668,abi13629482655,ALF1212257,05/06/16,02/07/15,15/09/15,15/08/18
219,MP,MP9300265902,ANNABELLE,Carter,158 Burley Orchard,Chelmsford,Essex,CH795GH,04/05/41,07199938100,ANNABELLE_Carter475@aol.com,ZT29YUZ,Carter47595096,d98865211,abi65456052033,ALF2674808,06/07/15,06/02/15,29/03/15,30/12/17
